Date,Open,High,Low,Close,Adj Close,Volume
2000-03-27,153.375,153.78125,151.8125,151.9375,98.72571563720703,8798600
2000-03-28,151.25,152.984375,150.59375,151.0625,98.15711975097656,6334400
2000-03-29,151.5625,152.484375,149.65625,151.21875,98.25871276855469,6747500
2000-03-30,150.15625,151.921875,147.125,148.6875,96.61393737792969,9491900
2000-03-31,149.625,152.3125,148.4375,150.375,97.71041107177734,9249100
2000-04-03,150.125,151.25,148.6875,151.25,98.27892303466797,8508200
2000-04-04,151.75,153.0,141.390625,150.125,97.5479736328125,19585500
2000-04-05,147.875,150.8125,147.625,149.1875,96.93878936767578,8387200
2000-04-06,150.25,151.6875,149.0,150.484375,97.78150177001953,6378500
2000-04-07,151.5625,152.125,150.5,151.4375,98.40079498291016,6023600
2000-04-10,151.75,153.109375,150.3125,150.84375,98.01497650146484,9624200
2000-04-11,150.0,151.625,148.375,150.40625,97.7306900024414,9006400
2000-04-12,150.375,151.15625,146.15625,146.28125,95.05042266845703,10779200
2000-04-13,147.46875,148.15625,143.78125,144.25,93.73052978515625,12225800
2000-04-14,142.625,142.8125,133.5,136.0,88.36986541748047,29604000
2000-04-17,135.1875,140.75,134.6875,140.75,91.45632934570312,23918200
2000-04-18,140.5625,144.46875,139.78125,144.46875,93.87265014648438,11069200
2000-04-19,144.5,145.125,142.53125,143.125,92.99954223632812,6553700
2000-04-20,143.5625,143.9375,142.375,143.8125,93.44625091552734,8537600
2000-04-24,141.5,143.3125,140.5,142.25,92.43095397949219,12893100
2000-04-25,144.625,148.15625,144.4375,148.15625,96.26872253417969,14102000
2000-04-26,147.96875,148.75,146.0,146.484375,95.18238067626953,7711100
2000-04-27,143.0,147.34375,143.0,146.0,94.86763763427734,15595300
2000-04-28,147.0,147.859375,145.0625,145.09375,94.27873229980469,8743400
2000-05-01,146.5625,148.484375,145.84375,147.0625,95.55807495117188,7328300
2000-05-02,145.5,147.125,144.125,144.125,93.6492691040039,9411900
2000-05-03,144.0,144.0,139.78125,140.75,91.45632934570312,12630700
2000-05-04,142.0,142.359375,140.75,141.8125,92.14667510986328,5963600
2000-05-05,141.0625,144.0,140.9375,143.53125,93.26351165771484,7862400
2000-05-08,142.75,143.375,141.84375,142.453125,92.5629653930664,5064100
2000-05-09,143.0625,143.40625,140.265625,141.3125,91.82181549072266,5620300
2000-05-10,140.5,140.96875,137.75,138.125,89.7506332397461,10293900
2000-05-11,140.125,141.5,139.125,141.28125,91.80147552490234,7091100
2000-05-12,141.8125,143.46875,141.625,142.8125,92.79647827148438,5960800
2000-05-15,142.75,145.609375,142.0,145.28125,94.4006576538086,4441300
2000-05-16,146.5625,147.71875,145.3125,146.6875,95.31436157226562,8192200
2000-05-17,145.6875,146.1875,144.46875,145.15625,94.31937408447266,5907200
2000-05-18,145.625,146.3125,143.375,143.375,93.1619644165039,4325600
2000-05-19,142.5625,143.234375,140.40625,141.125,91.69996643066406,6518400
2000-05-22,141.25,141.46875,137.0,140.0625,91.00961303710938,10839400
2000-05-23,140.4375,140.8125,137.5625,138.0,89.66942596435547,7979200
2000-05-24,138.0,140.6875,136.5,140.25,91.13138580322266,11081500
2000-05-25,140.6875,141.8125,137.71875,137.84375,89.56788635253906,8278900
2000-05-26,138.8125,139.6875,137.328125,138.0,89.66942596435547,4814000
2000-05-30,140.0,142.9375,139.46875,142.5,92.59342956542969,5362700
2000-05-31,142.5625,144.0,142.09375,142.8125,92.79647827148438,6056500
2000-06-01,143.6875,145.4375,143.0,145.3125,94.4208984375,8961600
2000-06-02,148.9375,149.09375,147.484375,147.84375,96.0656509399414,8962200
2000-06-05,147.46875,148.21875,146.875,147.125,95.59864807128906,6998100
2000-06-06,146.625,147.78125,145.90625,146.46875,95.17225646972656,4858900
2000-06-07,146.625,148.0,146.0,147.484375,95.83218383789062,4919500
2000-06-08,147.5,147.75,146.0625,146.90625,95.45651245117188,5723100
2000-06-09,147.5,147.96875,145.625,146.59375,95.25344848632812,3085300
2000-06-12,146.96875,146.96875,144.875,144.875,94.13661193847656,3678900
2000-06-13,144.8125,147.75,144.625,147.59375,95.90322875976562,6558700
2000-06-14,148.25,148.875,147.1875,147.84375,96.0656509399414,6420500
2000-06-15,148.125,148.75,146.84375,148.15625,96.26872253417969,5881200
2000-06-16,148.3125,148.3125,145.875,146.59375,95.47770690917969,5567900
2000-06-19,146.46875,149.15625,146.25,148.46875,96.69892120361328,5106900
2000-06-20,148.1875,148.875,147.0,147.9375,96.3529281616211,6480000
2000-06-21,146.9375,148.4375,146.890625,147.875,96.31221008300781,3115000
2000-06-22,147.5625,147.6875,145.0,145.625,94.84675598144531,7490500
2000-06-23,145.8125,146.125,143.875,144.375,94.03265380859375,4863300
2000-06-26,145.375,146.25,144.875,146.234375,95.24365997314453,5201300
2000-06-27,145.984375,146.71875,145.015625,145.15625,94.54141235351562,4159500
2000-06-28,145.625,146.984375,145.3125,145.5625,94.80603790283203,5347700
2000-06-29,144.75,145.75,143.515625,144.1875,93.9105224609375,6345700
2000-06-30,143.9375,145.59375,143.890625,145.28125,94.62290954589844,7420200
2000-07-03,145.4375,147.4375,145.1875,147.28125,95.92550659179688,1436600
2000-07-05,146.375,146.65625,144.375,144.625,94.19546508789062,2748200
2000-07-06,144.9375,146.46875,144.21875,145.75,94.92815399169922,5963200
2000-07-07,146.6875,148.78125,146.25,148.09375,96.45466613769531,3034800
2000-07-10,147.875,148.90625,147.53125,147.84375,96.29183197021484,2816100
2000-07-11,147.46875,149.125,147.15625,148.15625,96.49536895751953,5431600
2000-07-12,149.28125,150.125,148.6875,149.125,97.12632751464844,5883000
2000-07-13,149.984375,150.375,149.1875,149.78125,97.55380249023438,5356000
2000-07-14,150.4375,151.25,149.671875,151.25,98.51032257080078,5341900
2000-07-17,150.984375,151.984375,150.6875,151.0,98.34759521484375,4208300
2000-07-18,150.625,150.625,149.34375,149.765625,97.54359436035156,4262100
2000-07-19,149.46875,149.90625,148.25,148.5625,96.75997161865234,8506800
2000-07-20,149.0,150.625,148.8125,150.625,98.1032943725586,4538900
2000-07-21,149.75,149.75,147.6875,147.6875,96.19005584716797,5656900
2000-07-24,148.125,148.859375,146.5625,146.84375,95.64053344726562,5628500
2000-07-25,147.75,147.84375,146.78125,147.3125,95.94583892822266,4757100
2000-07-26,146.96875,147.15625,145.640625,145.875,95.00960540771484,12062500
2000-07-27,145.9375,146.625,144.6875,145.375,94.6839599609375,7652600
2000-07-28,145.71875,145.90625,141.515625,142.09375,92.54679107666016,6229500
2000-07-31,142.9375,144.125,142.0625,143.0,93.13706970214844,5265500
2000-08-01,143.625,144.71875,143.125,143.875,93.70694732666016,3946600
2000-08-02,143.875,145.40625,143.625,144.59375,94.1751480102539,7439800
2000-08-03,142.875,145.8125,142.625,145.59375,94.826416015625,4607100
2000-08-04,146.3125,146.71875,145.40625,146.375,95.3352279663086,3686600
2000-08-07,146.71875,148.4375,146.375,148.125,96.4749984741211,4159800
2000-08-08,147.5,148.8125,147.5,148.6875,96.84139251708984,3658700
2000-08-09,149.140625,149.21875,147.375,147.4375,96.02725982666016,5383800
2000-08-10,147.53125,147.859375,146.28125,146.71875,95.55908966064453,4193400
2000-08-11,146.625,148.0,145.5625,147.40625,96.00690460205078,5089400
2000-08-14,147.78125,149.5625,147.0625,149.28125,97.22810363769531,2966700
2000-08-15,149.34375,149.8125,148.5625,149.15625,97.14669799804688,5564600
2000-08-16,149.3125,149.9375,147.84375,148.625,96.80067443847656,5191600
2000-08-17,148.6875,150.4375,148.34375,150.1875,97.81836700439453,5652200
2000-08-18,150.375,150.375,149.21875,149.6875,97.4926986694336,4626400
2000-08-21,150.03125,150.71875,149.40625,150.5,98.02182006835938,2380600
2000-08-22,150.5625,151.3125,150.09375,150.25,97.85902404785156,3075300
2000-08-23,149.8125,151.28125,149.28125,150.84375,98.2457504272461,5483200
2000-08-24,151.15625,151.5,150.5,151.3125,98.55111694335938,4529000
2000-08-25,151.15625,151.625,150.9375,151.25,98.51032257080078,2822200
2000-08-28,151.25,152.90625,151.25,151.765625,98.84619903564453,5518700
2000-08-29,151.4375,151.875,150.90625,151.796875,98.86650848388672,3561900
2000-08-30,151.3125,151.5,150.34375,150.34375,97.92012023925781,3964800
2000-08-31,151.0625,153.09375,150.90625,152.34375,99.22274017333984,4863100
2000-09-01,153.25,153.59375,152.0,152.5,99.32449340820312,3191200
2000-09-05,151.875,152.203125,150.8125,151.28125,98.53075408935547,3470800
2000-09-06,151.1875,151.953125,149.53125,149.5625,97.41129302978516,4322200
2000-09-07,150.25,151.078125,149.828125,150.84375,98.2457504272461,4265500
2000-09-08,150.28125,150.5,149.328125,149.8125,97.5740966796875,3518200
2000-09-11,149.75,151.1875,148.6875,149.59375,97.4316635131836,3937500
2000-09-12,149.75,150.25,148.4375,148.5,96.71925354003906,4769100
2000-09-13,148.0,149.34375,147.65625,148.890625,96.97370910644531,7691600
2000-09-14,149.875,149.9375,148.15625,149.640625,97.462158203125,3397100
2000-09-15,148.1875,148.25,146.0,146.0,95.32991027832031,4085700
2000-09-18,146.375,146.96875,144.203125,144.65625,94.45249938964844,5109300
2000-09-19,145.125,146.3125,144.703125,145.96875,95.30947875976562,6588200
2000-09-20,145.6875,146.03125,143.15625,144.890625,94.60552978515625,6508100
2000-09-21,144.46875,145.5625,142.625,142.6875,93.16703796386719,5972300
2000-09-22,142.625,145.3125,142.421875,145.28125,94.86062622070312,7791300
2000-09-25,145.9375,146.0625,143.71875,144.25,94.18721771240234,9726300
2000-09-26,144.375,145.0,142.40625,142.40625,92.98335266113281,5302400
2000-09-27,143.5625,143.96875,142.125,143.15625,93.47305297851562,7186200
2000-09-28,143.1875,146.328125,142.890625,145.0,94.67694091796875,7036400
2000-09-29,145.46875,145.96875,143.625,143.625,93.77915954589844,9333600
2000-10-02,144.28125,144.90625,143.140625,143.84375,93.92201232910156,5517800
2000-10-03,144.53125,145.75,142.28125,142.5,93.04460144042969,9347200
2000-10-04,142.875,144.25,141.75,143.6875,93.81999206542969,6148900
2000-10-05,143.40625,144.84375,143.3125,144.1875,94.1464614868164,4566900
2000-10-06,143.875,144.640625,139.75,141.0625,92.10599517822266,10014900
2000-10-09,141.3125,141.3125,139.375,140.0,91.41220092773438,4508000
2000-10-10,140.09375,141.25,137.6875,137.6875,89.90229797363281,6104700
2000-10-11,137.625,138.625,135.125,136.53125,89.14736938476562,10346000
2000-10-12,137.28125,137.59375,132.78125,133.125,86.92325592041016,12336900
2000-10-13,132.9375,137.65625,132.875,137.5625,89.82066345214844,11778800
2000-10-16,137.40625,138.234375,136.6875,138.1875,90.22872161865234,5659000
2000-10-17,138.4375,138.5625,134.40625,134.75,87.9842529296875,7831700
2000-10-18,132.625,136.125,130.15625,134.25,87.65780639648438,10897300
2000-10-19,136.84375,139.453125,136.4375,139.3125,90.96333312988281,8767300
2000-10-20,138.375,141.1875,138.375,139.90625,91.35100555419922,7373500
2000-10-23,139.9375,141.03125,138.9375,140.53125,91.75912475585938,5290000
2000-10-24,140.96875,141.9375,139.0,139.59375,91.14692687988281,5750700
2000-10-25,138.75,139.5625,136.125,136.3125,89.00448608398438,9137600
2000-10-26,137.125,137.65625,134.03125,136.6875,89.24932861328125,9345800
2000-10-27,137.875,139.28125,136.625,139.28125,90.94290924072266,9762900
2000-10-30,138.4375,141.09375,138.15625,140.53125,91.75912475585938,10154100
2000-10-31,141.015625,143.6875,140.0625,142.953125,93.34044647216797,7752400
2000-11-01,142.25,143.25,141.21875,142.46875,93.0241928100586,6753600
2000-11-02,143.15625,143.90625,142.515625,142.703125,93.17725372314453,11395100
2000-11-03,143.46875,143.75,142.375,142.78125,93.22825622558594,5187100
2000-11-06,143.15625,144.296875,143.03125,143.78125,93.88115692138672,4042500
2000-11-07,143.140625,144.0,142.5625,143.75,93.86077880859375,5231300
2000-11-08,144.0625,144.0625,140.5625,140.5625,91.7795181274414,6123300
2000-11-09,140.0,141.21875,137.25,140.03125,91.4326400756836,10635300
2000-11-10,139.0,139.46875,136.53125,136.625,89.20851135253906,8569500
2000-11-13,135.625,136.984375,133.015625,135.5625,88.51478576660156,17285300
2000-11-14,137.46875,139.625,137.0,139.125,90.84092712402344,7668900
2000-11-15,139.0625,140.109375,137.75,139.5625,91.12655639648438,8837700
2000-11-16,138.578125,139.875,137.3125,137.375,89.6982650756836,6684100
2000-11-17,137.3125,139.0,135.75,136.640625,89.21875762939453,6551100
2000-11-20,135.75,136.375,134.3125,134.6875,87.94344329833984,5458500
2000-11-21,134.875,136.1875,133.515625,135.375,88.39234924316406,7684300
2000-11-22,134.34375,134.875,132.125,132.140625,86.28047943115234,5736900
2000-11-24,133.625,134.96875,133.625,134.84375,88.04549407958984,3411600
2000-11-27,136.46875,136.6875,135.3125,136.03125,88.82087707519531,5992000
2000-11-28,135.125,136.59375,133.640625,133.6875,87.2905044555664,5336100
2000-11-29,134.375,135.90625,133.265625,133.4375,87.12728118896484,6914100
2000-11-30,132.5,133.5,129.75,132.28125,86.372314453125,11201600
2000-12-01,133.1875,134.0625,131.0,132.21875,86.33147430419922,7587200
2000-12-04,131.875,133.875,131.5,133.34375,87.06607818603516,6996600
2000-12-05,134.875,138.25,134.40625,137.71875,89.92268371582031,8883400
2000-12-06,137.78125,138.34375,135.03125,135.515625,88.4841537475586,12888000
2000-12-07,134.875,135.875,133.65625,133.65625,87.27011108398438,6529100
2000-12-08,137.0625,139.46875,133.875,133.96875,87.47416687011719,10276300
2000-12-11,137.375,139.5625,136.71875,138.625,90.51447296142578,6405600
2000-12-12,138.1875,138.8125,137.375,138.03125,90.12674713134766,5022900
2000-12-13,139.25,139.40625,136.03125,136.140625,88.89229583740234,6070500
2000-12-14,135.875,136.5,134.03125,134.40625,87.75982666015625,7678400
2000-12-15,133.125,133.125,130.5625,130.96875,85.77763366699219,9065300
2000-12-18,132.0625,133.46875,131.765625,132.71875,86.92378997802734,7235400
2000-12-19,132.46875,134.96875,130.015625,130.015625,85.1533432006836,9616600
2000-12-20,128.625,128.9375,126.09375,126.25,82.6871109008789,9994300
2000-12-21,126.0,128.859375,125.53125,127.125,83.26019287109375,14331500
2000-12-22,129.0,131.109375,128.84375,130.9375,85.75717163085938,10182900
2000-12-26,130.84375,132.34375,130.28125,132.34375,86.67814636230469,4665300
2000-12-27,131.75,133.734375,131.25,133.3125,87.31266021728516,4854100
2000-12-28,132.8125,133.875,132.59375,133.71875,87.57872772216797,8358700
2000-12-29,134.0625,134.28125,131.1875,131.1875,85.92089080810547,8774600
2001-01-02,132.0,132.15625,127.5625,128.8125,84.36539459228516,8737500
2001-01-03,128.3125,136.0,127.65625,135.0,88.41788482666016,19431600
2001-01-04,134.9375,135.46875,133.0,133.546875,87.46613311767578,9219000
2001-01-05,133.46875,133.625,129.1875,129.1875,84.61099243164062,12911400
2001-01-08,129.875,130.1875,127.6875,130.1875,85.26595306396484,6625300
2001-01-09,131.046875,131.5,129.421875,129.84375,85.04080963134766,5702400
2001-01-10,129.0,132.125,128.8125,132.125,86.53492736816406,8746100
2001-01-11,131.09375,133.484375,131.09375,132.25,86.61676788330078,7245100
2001-01-12,132.6875,133.71875,131.28125,132.0,86.4530258178711,7244000
2001-01-16,132.0,133.1875,131.515625,132.84375,87.00565338134766,8542200
2001-01-17,134.84375,135.046875,132.640625,133.453125,87.40475463867188,7851400
2001-01-18,133.4375,135.703125,132.9375,134.78125,88.27460479736328,8107000
2001-01-19,136.1875,136.1875,133.875,134.015625,87.77317810058594,7782500
2001-01-22,134.25,135.78125,133.5625,134.90625,88.35648345947266,7050900
2001-01-23,134.46875,136.65625,134.15625,135.96875,89.05233764648438,8463100
2001-01-24,136.25,137.3125,135.84375,136.375,89.3184814453125,6199900
2001-01-25,136.25,137.25,135.65625,136.03125,89.09330749511719,10818300
2001-01-26,135.15625,136.125,134.453125,135.875,88.99095153808594,7136800
2001-01-29,135.5,136.89999389648438,135.3699951171875,136.60000610351562,89.46578979492188,6705900
2001-01-30,136.3000030517578,137.9199981689453,135.7899932861328,137.8000030517578,90.2517318725586,7069100
2001-01-31,137.39999389648438,138.6999969482422,136.60000610351562,137.02000427246094,89.74088287353516,9706900
2001-02-01,137.10000610351562,137.9499969482422,136.25,137.92999267578125,90.33687591552734,8239100
2001-02-02,137.39999389648438,137.99000549316406,134.75,134.8000030517578,88.28690338134766,8276600
2001-02-05,134.8000030517578,135.94000244140625,134.75,135.7899932861328,88.93529510498047,4352900
2001-02-06,135.3000030517578,136.6999969482422,135.22000122070312,135.38999938964844,88.67333984375,7106700
2001-02-07,134.72000122070312,135.39999389648438,133.67999267578125,134.69000244140625,88.21484375,5748700
2001-02-08,134.8000030517578,135.39999389648438,133.10000610351562,133.1199951171875,87.1866226196289,5943300
2001-02-09,133.35000610351562,133.35000610351562,131.25999450683594,131.83999633789062,86.34823608398438,9913000
2001-02-12,131.6999969482422,133.5,131.6999969482422,133.35000610351562,87.33720397949219,5804400
2001-02-13,133.6999969482422,134.1699981689453,132.0,132.25999450683594,86.62335968017578,6587600
2001-02-14,132.64999389648438,132.64999389648438,130.66000366210938,132.05999755859375,86.4923324584961,8400100
2001-02-15,132.83999633789062,133.52000427246094,131.99000549316406,133.33999633789062,87.33063507080078,5929800
2001-02-16,131.0,131.2899932861328,129.3000030517578,130.39999389648438,85.40515899658203,6434900
2001-02-20,131.0399932861328,131.13999938964844,128.10000610351562,128.38999938964844,84.08866119384766,5760000
2001-02-21,127.9000015258789,128.83999633789062,125.5,125.62000274658203,82.27446746826172,10910800
2001-02-22,126.3499984741211,126.54000091552734,123.0199966430664,125.80999755859375,82.39892578125,21281600
2001-02-23,125.08000183105469,125.54000091552734,121.80000305175781,124.95999908447266,81.84222412109375,20173000
2001-02-26,125.80000305175781,127.62000274658203,124.5,127.62000274658203,83.58435821533203,11503700
2001-02-27,126.80000305175781,127.83999633789062,125.51000213623047,126.44000244140625,82.81151580810547,11415000
2001-02-28,126.75,126.83999633789062,123.2699966430664,123.94999694824219,81.18070220947266,14825800
2001-03-01,124.05000305175781,124.5999984741211,121.75,124.5999984741211,81.60641479492188,14672000
2001-03-02,122.5,125.6500015258789,122.30000305175781,123.61000061035156,80.95801544189453,12564300
2001-03-05,124.1500015258789,124.77999877929688,123.80999755859375,124.73999786376953,81.69808197021484,5293200
2001-03-06,126.3499984741211,127.75,125.48999786376953,126.08000183105469,82.57574462890625,6917000
2001-03-07,126.9000015258789,127.04000091552734,125.76000213623047,126.9800033569336,83.16519927978516,6371700
2001-03-08,126.5999984741211,127.23999786376953,126.13999938964844,127.12000274658203,83.25692749023438,6055000
2001-03-09,126.0999984741211,126.0999984741211,123.11000061035156,123.36000061035156,80.79430389404297,10020300
2001-03-12,122.33999633789062,122.5,117.75,118.08000183105469,77.33616638183594,13972900
2001-03-13,119.4000015258789,120.44000244140625,117.52999877929688,120.0199966430664,78.60676574707031,12888000
2001-03-14,117.05000305175781,119.29000091552734,115.75,117.6500015258789,77.05455780029297,19883400
2001-03-15,118.44999694824219,118.86000061035156,117.36000061035156,117.68000030517578,77.0741958618164,10370300
2001-03-16,117.12999725341797,117.4000015258789,114.80999755859375,115.01000213623047,75.52828216552734,58514600
2001-03-19,115.76000213623047,117.69000244140625,114.81999969482422,117.3499984741211,77.06498718261719,10067800
2001-03-20,117.9000015258789,118.45999908447266,114.11000061035156,114.19999694824219,74.99636840820312,15083900
2001-03-21,114.18000030517578,115.26000213623047,111.9000015258789,112.26000213623047,73.72232055664062,19004600
2001-03-22,112.0199966430664,112.5999984741211,108.04000091552734,111.12000274658203,72.97367095947266,28624800
2001-03-23,113.25,114.66000366210938,111.5,114.4800033569336,75.18021392822266,12861700
2001-03-26,115.69999694824219,116.2699966430664,114.7699966430664,115.94000244140625,76.13902282714844,9943800
2001-03-27,115.62000274658203,118.6500015258789,115.27999877929688,118.30999755859375,77.69541931152344,12880700
2001-03-28,116.9000015258789,116.94999694824219,114.9000015258789,115.04000091552734,75.5479965209961,10953300
2001-03-29,114.69999694824219,116.5,112.13999938964844,115.4800033569336,75.83695220947266,12060300
2001-03-30,115.55000305175781,116.69000244140625,114.5,116.69000244140625,76.63152313232422,9183600
2001-04-02,116.30000305175781,117.37999725341797,113.80000305175781,114.19999694824219,74.99636840820312,10561000
2001-04-03,113.9800033569336,114.1500015258789,110.05999755859375,110.38999938964844,72.49429321289062,12836000
2001-04-04,110.56999969482422,112.0999984741211,109.30000305175781,110.8499984741211,72.7963638305664,14884300
2001-04-05,113.30000305175781,115.48999786376953,112.5,115.05000305175781,75.5545654296875,21522800
2001-04-06,113.98999786376953,114.4000015258789,112.05999755859375,113.30000305175781,74.40533447265625,14937800
2001-04-09,114.0,114.98999786376953,112.77999877929688,114.55999755859375,75.2327651977539,9034300
2001-04-10,115.44999694824219,117.75,115.16999816894531,116.6500015258789,76.60530090332031,17873600
2001-04-11,118.77999877929688,118.98999786376953,116.13999938964844,116.7300033569336,76.6578369140625,12722300
2001-04-12,116.30000305175781,118.94000244140625,115.95999908447266,118.8499984741211,78.05008697509766,9233200
2001-04-16,118.29000091552734,118.88999938964844,116.91000366210938,117.5999984741211,77.22915649414062,7350000
2001-04-17,117.30999755859375,119.66000366210938,117.0199966430664,119.26000213623047,78.3193359375,10924700
2001-04-18,121.05999755859375,126.0,120.69000244140625,124.0,81.43212127685547,32481600
2001-04-19,124.25,125.83999633789062,123.58000183105469,125.6500015258789,82.51570129394531,13809900
2001-04-20,124.9000015258789,125.4000015258789,123.66000366210938,124.5,81.7604751586914,7626700
2001-04-23,123.6500015258789,123.88999938964844,121.91000366210938,122.23999786376953,80.27630615234375,8451800
2001-04-24,122.5199966430664,123.6500015258789,121.0999984741211,121.58000183105469,79.8428955078125,10044700
2001-04-25,121.41999816894531,123.66999816894531,120.94999694824219,123.16999816894531,80.88704681396484,8249000
2001-04-26,123.7300033569336,125.22000122070312,123.5,123.72000122070312,81.24828338623047,10590400
2001-04-27,124.91999816894531,125.83999633789062,124.19999694824219,125.77999877929688,82.60107421875,7938700
2001-04-30,126.44999694824219,127.2699966430664,124.66999816894531,126.66000366210938,83.1789779663086,10766900
2001-05-01,125.06999969482422,127.1500015258789,124.5999984741211,127.05000305175781,83.43509674072266,10578000
2001-05-02,127.41000366210938,127.69000244140625,126.0,126.81999969482422,83.28404998779297,9572900
2001-05-03,126.12999725341797,126.1500015258789,124.22000122070312,125.20999908447266,82.22675323486328,9926200
2001-05-04,123.6500015258789,127.3499984741211,123.44000244140625,127.33999633789062,83.62551879882812,12145300
2001-05-07,126.86000061035156,127.37999725341797,126.2300033569336,126.23999786376953,82.90314483642578,7185200
2001-05-08,126.86000061035156,127.0999984741211,125.55999755859375,126.18000030517578,82.86373138427734,6952600
2001-05-09,125.25,126.55000305175781,125.05999755859375,125.6500015258789,82.51570129394531,9507400
2001-05-10,127.26000213623047,127.5,125.7699966430664,126.0199966430664,82.75865936279297,6872400
2001-05-11,126.0,126.48999786376953,124.4000015258789,125.1500015258789,82.18734741210938,7734400
2001-05-14,124.9000015258789,125.44000244140625,124.45999908447266,125.4000015258789,82.35152435302734,7914000
2001-05-15,125.55000305175781,126.5,124.8499984741211,125.9800033569336,82.73241424560547,9782200
2001-05-16,124.83999633789062,129.1999969482422,124.62000274658203,128.9499969482422,84.68283081054688,14909000
2001-05-17,129.0,130.0800018310547,128.55999755859375,129.14999389648438,84.81416320800781,11824600
